,Angles,Times,RSSI,POS
121,0.036110260386089665,1764581587.061529,"(1.861909031867981, 6.987095832824707, 8.637189865112305, 0.8694123029708862)",-27.8
122,0.10833078115826877,1764581587.284461,"(2.0578064918518066, 8.245109558105469, 12.080465316772461, 1.2860708236694336)",-27.2
123,0.10833078115826877,1764581587.494028,"(1.5668171644210815, 6.569489479064941, 10.159037590026855, 1.2856287956237793)",-26.6
124,0.036110260386089665,1764581587.7151325,"(1.4104738235473633, 6.523386001586914, 7.979917526245117, 0.8392291069030762)",-26.0
125,0.036110260386089665,1764581587.9304311,"(1.3879375457763672, 6.387760639190674, 7.641037940979004, 0.8680331110954285)",-25.4
126,0.036110260386089665,1764581588.1507332,"(1.17179536819458, 6.1550397872924805, 6.597597599029541, 0.7375829219818115)",-24.8
127,0.036110260386089665,1764581588.3619792,"(1.1392918825149536, 5.582115173339844, 6.249957084655762, 0.7068996429443359)",-24.2
128,0.036110260386089665,1764581588.584759,"(1.1996577978134155, 6.114536285400391, 7.031485557556152, 0.7858906388282776)",-23.6
129,0.036110260386089665,1764581588.7951863,"(1.295691728591919, 5.992815017700195, 7.46312141418457, 0.8187751173973083)",-23.6
130,0.036110260386089665,1764581589.0202703,"(1.318071961402893, 6.837187767028809, 7.599762916564941, 0.8235405087471008)",-23.5
131,0.036110260386089665,1764581589.232361,"(1.0856395959854126, 5.659662246704102, 6.536166191101074, 0.8071565628051758)",-23.0
132,0.036110260386089665,1764581589.454132,"(1.1183409690856934, 5.949790954589844, 6.166446685791016, 0.7391520142555237)",-22.4
133,0.036110260386089665,1764581589.6658993,"(1.2550573348999023, 7.453648567199707, 7.805601119995117, 0.6887006759643555)",-22.4
134,-0.03611026038608944,1764581589.883808,"(1.0808404684066772, 6.210453987121582, 6.349837303161621, 0.6693965196609497)",-22.0
135,-0.03611026038608944,1764581590.0998404,"(1.0224276781082153, 6.3785600662231445, 5.656303405761719, 0.6086331605911255)",-21.9
136,-0.03611026038608944,1764581590.315271,"(0.9336571097373962, 6.095418930053711, 5.525505065917969, 0.5864065289497375)",-21.9
137,-0.03611026038608944,1764581590.532421,"(0.9757750034332275, 5.9230852127075195, 5.9242401123046875, 0.6765478253364563)",-22.3
