,Angles,Times,RSSI,POS
153,0.036110260386089665,1764579599.4590516,"(13.37775707244873, 36.53642272949219, 42.30196762084961, 2.4567434787750244)",88.9
154,0.036110260386089665,1764579599.667613,"(13.496461868286133, 37.13219451904297, 41.90127182006836, 2.0597996711730957)",89.2
155,0.036110260386089665,1764579599.8899734,"(13.521991729736328, 36.639522552490234, 41.543174743652344, 1.9267356395721436)",89.6
156,0.036110260386089665,1764579600.1022804,"(13.828041076660156, 36.205535888671875, 43.250633239746094, 1.974294662475586)",89.9
157,0.036110260386089665,1764579600.320135,"(13.4639310836792, 38.387306213378906, 41.94462203979492, 2.1778159141540527)",90.3
158,0.036110260386089665,1764579600.5364017,"(13.85497760772705, 36.06291961669922, 42.48390579223633, 2.3678407669067383)",90.5
159,0.036110260386089665,1764579600.7601013,"(13.789044380187988, 37.85797882080078, 40.97393798828125, 2.6159884929656982)",90.9
160,0.036110260386089665,1764579600.971789,"(13.344381332397461, 36.67619323730469, 41.77445983886719, 2.4586286544799805)",91.2
161,0.036110260386089665,1764579601.1928127,"(13.841558456420898, 36.913204193115234, 39.54121398925781, 2.2749547958374023)",91.6
162,0.036110260386089665,1764579601.4094312,"(14.47596549987793, 37.73463439941406, 42.660369873046875, 2.3429136276245117)",91.9
163,0.036110260386089665,1764579601.625967,"(13.892127990722656, 36.57661819458008, 44.5287971496582, 2.41439151763916)",92.2
164,0.036110260386089665,1764579601.8405445,"(14.05340576171875, 38.731040954589844, 42.2945556640625, 2.171894073486328)",92.6
165,0.036110260386089665,1764579602.0575602,"(14.536787033081055, 36.576507568359375, 41.75790023803711, 2.2603259086608887)",93.0
166,0.036110260386089665,1764579602.2776468,"(14.00969409942627, 38.305999755859375, 40.5821533203125, 2.4512600898742676)",93.3
167,0.036110260386089665,1764579602.4922714,"(14.235515594482422, 36.66465377807617, 41.812652587890625, 2.411520004272461)",93.5
168,0.036110260386089665,1764579602.7058787,"(14.525094985961914, 35.938453674316406, 39.35224151611328, 2.2933712005615234)",94.0
169,0.036110260386089665,1764579602.9273534,"(13.985895156860352, 36.030548095703125, 41.447898864746094, 2.5060880184173584)",94.1
170,0.036110260386089665,1764579603.1412458,"(13.452455520629883, 35.17781448364258, 42.20037841796875, 2.4760046005249023)",94.5
171,0.036110260386089665,1764579603.3573675,"(14.013212203979492, 37.68052673339844, 40.1491584777832, 2.165931463241577)",94.9
172,0.036110260386089665,1764579603.5758517,"(14.418307304382324, 37.620033264160156, 41.942649841308594, 2.1837220191955566)",95.3
173,0.036110260386089665,1764579603.7928965,"(14.164261817932129, 36.49278259277344, 40.08386993408203, 2.1198647022247314)",95.6
174,0.036110260386089665,1764579604.0148664,"(14.170426368713379, 35.59923553466797, 41.87744903564453, 2.4787354469299316)",95.9
175,0.036110260386089665,1764579604.2280428,"(15.341666221618652, 37.047035217285156, 42.118858337402344, 2.1939001083374023)",96.2
176,0.036110260386089665,1764579604.4431875,"(14.019275665283203, 37.24406433105469, 40.653343200683594, 2.376223087310791)",96.6
177,0.036110260386089665,1764579604.6648083,"(14.568279266357422, 36.548675537109375, 42.86040496826172, 2.4056382179260254)",96.9
178,0.036110260386089665,1764579604.8733044,"(13.486345291137695, 38.404945373535156, 40.393680572509766, 2.3748838901519775)",97.3
179,0.036110260386089665,1764579605.0987723,"(14.027320861816406, 36.99334716796875, 42.668357849121094, 2.8004207611083984)",97.5
180,0.036110260386089665,1764579605.3115816,"(14.023504257202148, 36.11198043823242, 40.20963668823242, 2.121671676635742)",97.8
181,0.036110260386089665,1764579605.5262728,"(14.542316436767578, 36.562076568603516, 41.86178970336914, 2.157198429107666)",98.2
182,0.036110260386089665,1764579605.7418656,"(14.441815376281738, 37.151798248291016, 41.793128967285156, 2.1118879318237305)",98.5
183,0.036110260386089665,1764579605.959401,"(14.35483455657959, 36.1960334777832, 39.848045349121094, 1.8207311630249023)",98.8
184,0.036110260386089665,1764579606.1871023,"(14.04142951965332, 36.594356536865234, 41.840110778808594, 2.3846089839935303)",99.2
185,0.036110260386089665,1764579606.398811,"(13.976229667663574, 38.0289306640625, 41.426090240478516, 1.9237308502197266)",99.5
186,0.036110260386089665,1764579606.6152349,"(14.64457893371582, 35.66824722290039, 41.930686950683594, 2.4070067405700684)",99.8
187,0.036110260386089665,1764579606.836782,"(13.837591171264648, 36.86579895019531, 41.604244232177734, 2.167844295501709)",100.2
188,0.036110260386089665,1764579607.052935,"(14.286943435668945, 37.799198150634766, 41.980167388916016, 1.9656076431274414)",100.5
189,0.036110260386089665,1764579607.2625477,"(14.134576797485352, 37.35360336303711, 41.14781951904297, 2.7973976135253906)",100.9
190,0.036110260386089665,1764579607.4827697,"(14.350282669067383, 35.12639617919922, 41.5822868347168, 2.4343984127044678)",101.2
191,0.036110260386089665,1764579607.7022636,"(14.981502532958984, 36.25054168701172, 43.46062088012695, 2.089676856994629)",101.5
192,0.036110260386089665,1764579607.9158933,"(13.904778480529785, 35.829811096191406, 41.280731201171875, 1.9826760292053223)",101.8
193,0.036110260386089665,1764579608.1349075,"(14.074589729309082, 37.25031280517578, 40.76191711425781, 2.19391131401062)",102.2
194,0.036110260386089665,1764579608.3542569,"(14.614078521728516, 36.891212463378906, 41.284942626953125, 2.0971333980560303)",102.5
195,0.036110260386089665,1764579608.568896,"(14.693045616149902, 38.816558837890625, 42.01710510253906, 2.217040538787842)",102.8
196,0.036110260386089665,1764579608.7861025,"(13.637222290039062, 37.54740905761719, 42.1328125, 2.142169237136841)",103.1
197,0.036110260386089665,1764579609.0034096,"(13.584260940551758, 37.28874969482422, 40.757080078125, 2.492711067199707)",103.5
198,0.036110260386089665,1764579609.2183607,"(13.201852798461914, 36.659305572509766, 43.09601974487305, 2.7506608963012695)",103.8
199,0.036110260386089665,1764579609.4396858,"(13.670255661010742, 36.797393798828125, 42.27918243408203, 2.768423080444336)",104.2
200,0.036110260386089665,1764579609.647871,"(14.063701629638672, 35.576622009277344, 41.41710662841797, 2.3350400924682617)",104.5
201,0.036110260386089665,1764579609.8679829,"(14.115681648254395, 37.39730453491211, 41.62385177612305, 2.6011781692504883)",104.8
202,0.036110260386089665,1764579610.0841968,"(14.672286033630371, 40.222042083740234, 42.437843322753906, 2.504781484603882)",105.1
203,-1.0471975511965976,1764579610.3658955,"(44.07683181762695, 1.4499187469482422, 1.9121880531311035, 1.7953661680221558)",105.5
204,-0.46943338501916443,1764579610.5456219,"(19.290477752685547, 49.771728515625, 1.3925745487213135, 1.5571048259735107)",101.0
205,0.252771822702627,1764579610.7411947,"(8.401107788085938, 11.104927062988281, 66.12260437011719, 2.337369680404663)",95.6
206,0.252771822702627,1764579610.9551423,"(6.455718040466309, 4.950589179992676, 77.98650360107422, 1.6414614915847778)",94.1
207,0.252771822702627,1764579611.175424,"(6.670810699462891, 5.122097015380859, 78.8056411743164, 1.4134173393249512)",94.4
208,0.252771822702627,1764579611.38923,"(7.671365737915039, 6.78392219543457, 81.4844741821289, 1.562401294708252)",96.3
209,0.252771822702627,1764579611.6110685,"(9.364761352539062, 10.710184097290039, 74.38920593261719, 2.0074238777160645)",98.9
210,0.18055130193044788,1764579611.8224027,"(11.23171615600586, 14.692679405212402, 63.682071685791016, 2.3630895614624023)",100.8
211,0.18055130193044788,1764579612.0438128,"(12.897067070007324, 22.356098175048828, 58.925846099853516, 2.0023505687713623)",102.9
212,0.10833078115826877,1764579612.253689,"(13.347925186157227, 28.026294708251953, 51.99668884277344, 2.653559684753418)",104.9
213,0.036110260386089665,1764579612.472176,"(13.768840789794922, 33.13855743408203, 46.5509033203125, 2.7601747512817383)",106.1
214,0.036110260386089665,1764579612.6932871,"(13.969717979431152, 36.696372985839844, 43.754539489746094, 2.4425811767578125)",106.6
215,0.036110260386089665,1764579612.9028132,"(14.541845321655273, 38.669837951660156, 42.12427520751953, 2.6793770790100098)",107.2
216,-0.03611026038608944,1764579613.1278038,"(13.921836853027344, 40.77573776245117, 39.40867614746094, 2.555521011352539)",107.7
217,-0.03611026038608944,1764579613.3473134,"(14.581705093383789, 39.47553253173828, 37.11634826660156, 2.6217691898345947)",108.3
218,-0.03611026038608944,1764579613.5625987,"(13.956197738647461, 41.814674377441406, 38.29838943481445, 2.511253833770752)",108.3
